Time,Hour,Peaje_Trans,Periodo_Trans,PMD,Ai1,Ai2,Bi,Perd,Green,TEAr1,TEAr2,Peaje_Org,Periodo_Org,源文件
08/04/2024,1,6.2TD,P6,1.33,2.94,1.19,0.000,0.201,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240408
08/04/2024,2,6.2TD,P6,0.00,2.97,0.00,0.000,0.210,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240408
08/04/2024,3,6.2TD,P6,0.00,2.49,0.00,0.000,0.215,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240408
08/04/2024,4,6.2TD,P6,0.00,0.75,0.00,0.000,0.216,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240408
08/04/2024,5,6.2TD,P6,0.00,0.85,0.00,0.000,0.214,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240408
08/04/2024,6,6.2TD,P6,0.00,0.98,0.00,0.000,0.207,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240408
08/04/2024,7,6.2TD,P6,0.00,0.72,1.12,0.000,0.192,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240408
08/04/2024,8,6.2TD,P6,3.25,1.42,0.97,0.000,0.178,0.000,0.557,2.195,2.0TD,3,C2_pvpcdata_20240408
08/04/2024,9,6.2TD,P2,3.25,1.36,0.91,0.154,0.190,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240408
08/04/2024,10,6.2TD,P2,0.00,2.91,0.91,0.154,0.154,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240408
08/04/2024,11,6.2TD,P1,0.00,0.85,0.91,0.926,0.156,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240408
08/04/2024,12,6.2TD,P1,0.00,1.39,0.92,0.926,0.157,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240408
08/04/2024,13,6.2TD,P1,0.00,0.41,0.94,0.926,0.155,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240408
08/04/2024,14,6.2TD,P1,0.00,0.45,0.94,0.926,0.151,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240408
08/04/2024,15,6.2TD,P2,0.00,0.49,0.95,0.154,0.167,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240408
08/04/2024,16,6.2TD,P2,0.00,0.47,0.98,0.154,0.173,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240408
08/04/2024,17,6.2TD,P2,-0.01,0.48,0.99,0.154,0.180,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240408
08/04/2024,18,6.2TD,P2,0.00,0.53,0.98,0.154,0.185,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240408
08/04/2024,19,6.2TD,P1,0.00,0.70,0.98,0.926,0.164,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240408
08/04/2024,20,6.2TD,P1,0.00,0.13,0.94,0.926,0.164,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240408
08/04/2024,21,6.2TD,P1,0.44,0.45,0.88,0.926,0.169,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240408
08/04/2024,22,6.2TD,P1,3.25,0.41,0.86,0.926,0.171,0.000,33.081,43.893,2.0TD,1,C2_pvpcdata_20240408
08/04/2024,23,6.2TD,P2,1.00,0.46,0.94,0.154,0.202,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240408
08/04/2024,24,6.2TD,P2,0.00,0.30,1.03,0.154,0.213,0.000,19.184,8.779,2.0TD,2,C2_pvpcdata_20240408
